,pr_1m_0m_cross,mv_cross,btm_cross,mom_12m_1m_cross,ram_12m_0m_cross,vol_3m_cross,res_mom_12m_1m_0m_cross,res_vol_6m_3m_0m_cross,asset_turnover_cross,gpa_cross,rev_surp_cross,cash_at_cross,op_lev_cross,roe_cross,std_u_e_cross,ret_noa_cross,etm_cross,ia_mv_cross,ae_m_cross,ia_ta_cross,rc_a_cross,r_s_cross,r_a_cross,fred_ff_cross,t3m_cross,t6m_cross,t2y_cross,t3y_cross,t5y_cross,t7y_cross,t10y_cross,aaa_cross,baa_cross,snp500_pr_cross,wilshire500_pr_cross,ted_cross,t1y_ff_cross,t5y_ff_cross,t10y_t2y_cross,aaa_t10y_cross,baa_t10y_cross,aaa_ff_cross,baa_ff_cross,core_cpi_cross,core_pce_cross,core_ppi_cross,cpi_cross,pce_cross,ppi_cross,trimmed_pce_cross,unemploy_cross,retail_mfr_cross,m1_cross,m2_cross,export_growth_cross,import_growth_cross,real_gig_cross,real_pig_cross,federal_tg_cross,real_gdp_cross,corporate_tg_cross,industrial_prod_cross,home_pr_cross,wti_cross,capa_util_cross,snp500_pe_cross,snp500_vol_cross,pr_1m_0m_serial,mv_serial,btm_serial,mom_12m_1m_serial,ram_12m_0m_serial,vol_3m_serial,res_mom_12m_1m_0m_serial,res_vol_6m_3m_0m_serial,asset_turnover_serial,gpa_serial,rev_surp_serial,cash_at_serial,op_lev_serial,roe_serial,std_u_e_serial,ret_noa_serial,etm_serial,ia_mv_serial,ae_m_serial,ia_ta_serial,rc_a_serial,r_s_serial,r_a_serial,fred_ff_serial,t3m_serial,t6m_serial,t2y_serial,t3y_serial,t5y_serial,t7y_serial,t10y_serial,aaa_serial,baa_serial,snp500_pr_serial,wilshire500_pr_serial,ted_serial,t1y_ff_serial,t5y_ff_serial,t10y_t2y_serial,aaa_t10y_serial,baa_t10y_serial,aaa_ff_serial,baa_ff_serial,core_cpi_serial,core_pce_serial,core_ppi_serial,cpi_serial,pce_serial,ppi_serial,trimmed_pce_serial,unemploy_serial,retail_mfr_serial,m1_serial,m2_serial,export_growth_serial,import_growth_serial,real_gig_serial,real_pig_serial,federal_tg_serial,real_gdp_serial,corporate_tg_serial,industrial_prod_serial,home_pr_serial,wti_serial,capa_util_serial,snp500_pe_serial,snp500_vol_serial
std_u_e_serial,0.00051561446,0.01794644,0.0020846168,0.0061381115,0.0037914973,0.015741657,0.010443895,0.009108847,0.00570558,0.0015635124,0.002154536,0.011390718,0.0026984992,-0.0027467837,0.011886634,0.002946851,0.0012784356,0.004683087,0.0054598167,0.007615885,0.0045509343,0.009082279,0.008950733,-0.0043387506,-0.005740625,-0.006590022,-0.008074501,-0.007372961,-0.012860957,-0.013147191,-0.014693765,-0.013896459,-0.011753562,0.005593866,0.0048726257,-0.0064861057,-0.0072245467,-0.001483967,0.0041699256,0.009371103,0.0057579014,-0.0018579855,0.00026798868,0.010790728,0.0075532165,0.010331902,0.00539165,0.01118249,0.0075106933,0.0030032417,0.0010831633,-0.009111155,0.008598955,0.0095932335,-0.013970355,-0.013882509,0.0063268547,-0.011546445,0.0038266776,-0.009107929,0.0051852968,0.014989476,0.0076606898,0.008135902,-0.008325992,0.007899446,0.010400394,-0.009154336,-0.007006213,-0.012287264,-0.001833295,-0.0031508328,0.012164986,0.008729609,0.013707048,0.00090015115,-0.0031854492,-0.016537344,0.001956189,0.003162675,0.0004519816,0.0045065996,0.001336016,-0.001290153,-0.0053105736,-0.0074145845,0.0061914064,-0.0055194004,-0.0013433809,-0.0072827013,-0.006442501,-0.0075761606,-0.007930197,-0.011286154,-0.010308419,-0.012426115,-0.011328592,-0.010816852,-0.0065368987,-0.00805564,0.0012353597,0.00062454055,-0.009734133,-0.009121367,-0.00045560522,0.005320418,0.0067183627,0.0026604747,0.0010028785,-0.002462559,0.004410832,0.0064858184,0.0014734166,0.0039267363,0.007871642,0.007231723,0.00035664657,-0.0006864189,-0.010300651,0.0025213142,0.0045683812,-0.011494841,-0.012715154,-0.0014533249,-0.010074101,-0.00028434274,-0.010497039,0.007944985,0.010171505,0.002753099,0.004671002,-0.008417201,0.006930478,0.00466003
ret_noa_serial,0.008059835,0.0069260625,0.00065140286,0.01163197,0.011850831,-0.00022990443,0.008017556,0.0039240345,0.0145077435,0.006094445,0.0027881162,-0.0022024363,0.00624929,0.0065355226,0.011795463,0.0040825205,0.007300144,0.0067627095,0.0071615977,0.008844168,0.007119881,0.0071565276,0.0066891853,0.0033329239,-0.002730971,-0.0036199964,-0.0026944783,-0.00338027,-0.0078020906,-0.00981491,-0.011756904,-0.013957798,-0.010161439,-0.0066757076,-0.005467051,-0.0001582774,0.0022475808,-0.0060369447,-0.0021457158,0.005600943,0.0052846395,0.005389325,0.0004771023,0.0058227223,0.00415553,0.008842647,-0.0005312674,0.0038928124,-0.0012241026,0.0039868564,-0.0055384,-0.0011808162,0.0116865,0.008029054,-0.011313045,-0.010505362,0.0008127045,-0.011710977,-0.003543451,-0.010294615,0.009158644,0.0045619835,0.013010283,0.0017463497,-0.012126501,0.0137485275,0.010579662,0.004947235,-0.00341457,-0.003620686,-0.00036594865,-0.00460815,-0.014461563,-0.0067398637,0.0030203422,0.006142906,0.005502857,0.0018956026,-0.017756963,-0.019632833,0.00024872448,-0.0055557205,-0.01362463,0.005381748,-0.00055243477,-0.008284278,0.009863107,-9.492156e-05,-0.0074446676,-0.0050028604,-0.0015455019,-0.0076058437,-0.0030169564,-0.008392106,-0.009647641,-0.009946883,-0.010454798,-0.011824795,-0.008910655,-0.0074050883,-0.008594532,-0.007903197,-0.0116685415,-0.0043370076,-0.0032231633,0.0032890688,0.004143945,0.003778866,-0.0021056475,-0.0030887881,0.0072731506,0.0040110652,0.0070366827,-0.0017427672,0.0030743289,-0.0047543272,0.0044867424,-0.0014353142,-0.0006782233,0.010792391,0.0063581066,-0.011064024,-0.009270431,-0.007222046,-0.00821425,-0.0050893035,-0.010557092,0.010922207,0.004087412,0.011201277,-0.0017651424,-0.010785954,0.013167694,0.006244879
etm_serial,0.01532514,-0.0076536546,-0.0009067987,0.025972635,0.022891354,-0.006267334,0.007224796,-0.0021203188,0.008274767,0.012582638,0.015446085,0.03682902,0.018130459,-0.0011198216,0.027147215,0.009434,-0.017578732,0.009604556,0.008467889,0.009180279,0.025186118,0.024206346,0.021071844,0.008839414,0.011346676,0.0028188757,-0.0011807164,-4.1823572e-05,0.00054377416,0.0008025252,0.0017345115,-0.00024263049,0.0044225827,-0.004872,-0.0042419,0.0034580808,-0.028959665,-0.013030151,-0.008374491,-0.0014642772,0.0026694182,-0.0026568894,-0.0072256443,-0.004365622,0.010329717,0.00038796104,-0.0017114289,0.007749558,-0.006487009,-0.0037234263,0.00039411636,0.012709025,-0.0022951039,0.0048978217,0.004337048,0.003744616,0.012228937,0.010579527,-0.0060869246,0.006375725,-0.014891453,0.013963657,-0.01499328,-0.008988874,0.0055459836,-0.021655206,-0.015953014,0.023063641,0.03567533,0.023233507,-0.0072964844,0.009794829,-0.0067726034,-0.023905613,-0.034102157,0.0007570741,0.005006542,0.016956003,0.010889042,-0.0131557975,0.0173087,-0.021625582,0.023839848,0.02744857,-0.0117364125,0.013628983,-0.009539845,0.017594922,0.031567212,-0.004972611,0.008493087,0.008200927,0.008251563,0.005849688,0.0034182672,0.00053942046,-4.5718116e-06,0.0009338863,0.00021681789,-0.0031392167,-0.014194119,-0.013126272,0.009668616,-0.020811604,-0.007031471,-0.005292586,-0.005438886,0.0011374354,-0.0058431416,-0.0038145978,-0.0021090012,0.010069177,-0.0038752106,1.6858394e-05,0.005192815,-0.003769715,-0.0060479823,0.0005914986,0.008686115,-0.008909269,0.0067796465,-0.0011146152,-0.0027900988,0.0063311914,-0.0020341554,-0.01929942,-0.0016470333,-0.012292044,0.0022235005,-0.0074785748,-0.009849775,-0.003741105,-0.014818248,-0.017094176
ia_mv_serial,0.018079288,0.005723515,0.0019015546,-0.004407618,0.0015269185,0.0022098396,-0.0002730901,-0.0037418592,0.005055877,0.013522315,0.008435986,0.010364049,0.011182708,0.010839513,0.0034877113,0.011780785,0.0070662205,0.008345108,0.0031356914,0.017080365,0.012344455,0.008383693,0.012897193,-0.009291082,-0.009403761,-0.0031683766,-0.0050780415,-0.0070839776,-0.0009439414,0.0027633575,0.003739153,0.010580707,0.01429496,-0.026296385,-0.026136681,0.0002418781,-0.004645404,0.0020928083,0.002092637,0.0063578766,0.0041558496,0.00407317,0.0024017128,-0.013165757,-0.0025693735,-0.009634075,-0.00014460657,-0.0050077,-0.009702977,-0.0073733074,0.011065327,0.0025277922,0.0012271339,-0.0035507139,-0.005423286,-0.0020417976,0.00642708,0.005854539,0.003691101,-0.0018012222,-0.0023316443,-0.018950447,0.0016126126,0.005373854,0.00049655413,-0.010662744,0.004466837,0.0021437334,-0.016348245,-0.0018591995,-0.018130807,-0.021301402,0.0065732542,-0.013943875,-0.0018788467,-0.021870056,-0.010472227,0.0028707532,0.0036886332,-0.010384796,0.012424563,-0.0092515,0.002798752,0.0018467118,-0.0068351994,-0.01577866,-0.002000269,0.011290097,0.003963776,0.0040364685,-0.010758185,-0.011393181,-0.010038029,-0.008579671,-0.012631618,-0.012024864,-0.007970904,-0.009007896,-9.273476e-05,0.0068177297,-0.023478677,-0.024392717,-0.0017434875,-0.011172654,0.0028256818,0.012333494,0.01181619,0.009425971,0.007122801,0.010654864,-0.012264879,-0.0046564313,-0.011493705,-0.0047804383,-0.010323822,-0.0130072925,-0.006269749,0.013989048,0.004969212,0.0064186472,0.004097612,-0.013824702,-0.009646952,0.003017226,0.0001779737,0.0054224026,-0.005352051,0.0009200983,-0.020391408,0.0024311002,-0.0023811318,-0.003174804,-0.010458427,0.0067391624
ae_m_serial,0.014085355,0.005402097,9.233307e-06,0.0005813548,0.0008490201,0.009357782,0.012251374,0.0043563293,0.0041511953,0.0074958745,0.008600263,0.0023552473,0.015079604,0.016463941,-0.006996163,0.01337434,0.007999756,0.0070740893,0.0063931462,0.012820145,0.0077241575,0.003260961,0.019882882,-0.0027920331,-0.015063059,-0.017300662,-0.013584808,-0.0075944345,0.0009660019,0.00022174756,0.0018017958,0.0033639749,5.3813477e-05,-0.02107114,-0.019264553,-0.0037183037,0.001042578,0.0052368883,-8.842588e-05,0.00373641,0.007458129,0.007482723,0.0069939597,-0.009365101,-0.0036352184,-0.012077095,-0.0037816397,-0.009922331,-0.01765157,-0.008681587,0.011983536,-0.0073195514,0.012065279,-0.0023766153,-0.009528316,-0.0009796632,0.0034472765,0.0017441837,0.018818183,-0.0027047293,-0.0003465099,-0.016969126,0.018145397,-0.0041671665,0.0028368738,0.0008204696,0.0086059505,-0.0051435614,-0.0340697,-0.021087596,-0.00097443844,-0.016727097,0.016824584,0.011735691,0.014852199,-0.03005259,-0.015078776,0.006246362,-0.0059282356,-0.00020750635,-0.0005983316,-0.006130942,-0.021050625,-0.017040228,0.0071864137,-0.0071244575,-0.009453195,-0.001691015,-0.009670241,0.018213632,-0.019351467,-0.015528709,-0.014179901,-0.019214664,-0.015564359,-0.013294636,-0.013104336,-0.011207123,-0.013783312,-0.009805779,-0.012429434,-0.010443987,-0.0017347308,-0.0065342663,-0.0015273724,0.010507393,0.011039245,0.015539811,0.0029486655,0.011400025,-0.0049153054,-0.012964799,-0.00648681,-0.007026463,-0.018401876,-0.019229537,-0.012046534,0.014192188,-0.00038876658,0.02295451,0.0061098607,-0.017577505,-0.007923722,0.007418177,-0.0012347498,0.02494986,-0.00519291,-0.0014039358,-0.021092229,0.02310492,-0.009351126,-0.0015910523,-0.005139459,0.0142133655
ia_ta_serial,-0.00054538803,0.00982988,-0.013197695,-0.015943589,-0.020123823,0.009116455,0.001606458,0.0020937826,-0.02268896,-0.006848173,-0.016860716,0.011403694,-0.008382733,-0.022589374,-0.0129008405,0.007607669,-0.027416205,-0.012019854,-0.015538136,-0.004201908,-0.015838219,-0.007780192,-0.0011259441,-0.013089414,0.0018426839,-0.0053507695,-0.0035610867,-0.0003408736,0.0027408544,0.005347845,0.007030678,0.011207988,0.004848823,-0.013487363,-0.013575341,-0.01514467,0.0019202197,4.9439666e-05,0.005883624,-0.0032520646,-0.004504937,0.0026529678,-0.00412079,-0.005171898,0.010648108,-0.006838793,0.005011769,0.009500028,0.004330985,-0.0028210538,0.0059774574,-0.011311614,-0.00032747677,-0.006955898,0.0014971578,0.00330658,0.0019971735,0.0075264806,0.004275767,0.009007526,-0.012696451,0.01993496,0.0010214733,0.008118488,0.009686678,-0.0025294106,-0.0018814392,0.010917743,0.005181007,0.006761411,-0.017177435,0.0068792338,0.032322545,0.0099015115,0.015631666,-0.011160148,-0.020534005,-0.00201421,0.002658484,0.020990543,-0.014109329,-0.018353062,0.00101174,-0.007739608,0.0072215805,-0.01421422,0.01591666,-0.015518986,-0.0014826898,-0.0014642068,-0.0017729324,0.00043029897,0.00087304506,0.0038650597,0.007656645,0.00669737,0.008627307,0.012328042,0.02290972,0.017267665,-0.009386621,-0.010126175,-0.027349079,0.0075308075,0.0014024698,0.0062083127,0.000566313,-0.0013459589,0.0029407323,0.0025649369,-0.0024135036,0.013953779,-0.0037213182,0.0065781004,0.012472159,0.008898843,0.0018736941,0.0015952182,-0.008696158,-0.0031900771,-0.010488654,0.001535666,0.003069031,0.004968272,0.012708377,0.0073815305,0.012755881,-0.010718656,0.02010103,0.002155571,0.011061127,0.011620792,-0.00015588,0.0014955782
rc_a_serial,-0.011299233,-0.0069258125,0.0033219503,-0.014350434,-0.012561834,-0.0064045675,-0.010698268,0.0024491837,-0.00677144,-0.015141842,-0.006629124,-0.022834187,-0.010837447,-0.0033665707,-0.018206585,-0.012824078,0.0058368924,-0.005583811,-0.00195591,-0.011087999,-0.010991305,-0.013125153,-0.013231376,0.0028278143,-0.00168528,0.003546238,0.0029019616,0.0044961507,0.004980642,0.0059088673,0.0047640563,0.008919309,0.005587268,0.014141173,0.0142519595,0.006828976,0.013553205,0.00879481,-0.00038412755,-0.002502218,-0.0005864452,-0.001783881,0.002835267,-0.0048581157,-0.010170279,-0.0049611405,-0.0041967775,-0.010348107,-0.0034596093,0.0012981712,0.0010879282,0.0062078233,-0.0043366533,-0.0028440815,0.0075627323,0.00816667,0.00092783826,0.0028190615,0.0017425475,0.0045148823,-0.0067404695,-0.009245227,0.0014317407,-0.008074707,0.0028256031,0.0010161574,-0.0023970245,-0.0076806364,0.006999376,0.0019366224,0.012337125,0.011056406,-0.009290201,0.0069647725,0.002466002,-0.001084189,-0.0030834791,-0.007512136,-0.0003550921,0.014044481,-0.015828682,0.00182587,-0.012245398,-0.004754416,0.010171346,0.011800878,-0.0019756348,-0.008836312,-0.006971381,0.00648578,0.003949526,0.005107823,0.0031695245,0.007084257,0.008745131,0.009018994,0.0077389153,0.0075223073,0.0067894543,0.00815809,0.017276093,0.016521156,0.009584405,0.015755573,-0.00079369626,-0.0068792966,-0.0016463523,0.0011338299,0.0012931762,0.0012926265,-0.0015025125,-0.010618775,-0.0010690495,-0.0056853374,-0.007494767,-0.005450332,0.012329176,0.00014134549,0.007443124,-0.00068960956,-0.0030197634,0.010798939,0.008366265,0.010257797,0.0055174776,0.0050200513,0.007963893,-0.011123012,-0.0044664536,-0.0026244388,-0.005831021,0.0058739693,-0.0005270958,0.0016872702
r_s_serial,-0.0060032737,-0.013528392,0.001447217,0.0032838674,0.008043751,-0.025418198,-0.0043651653,-0.021902425,-0.0033881299,-0.0014055955,0.0026398727,-0.015966672,-0.0049403682,0.01156712,-0.005348677,-0.0060182014,0.013220078,-0.0026620687,-0.0015409926,-0.009289695,-0.0028427548,-0.008893957,-0.005120828,0.0136239575,0.009935736,0.009308343,0.015396207,0.015121909,0.014863288,0.013251,0.011016831,-0.004442257,-0.0025841354,-0.0024525786,-0.001728102,0.017377691,-0.008326958,-0.009823598,-0.012398927,-0.010585355,-0.008138412,-0.010733885,-0.0077207168,0.0053129275,-0.016447278,0.0038900792,0.009069345,-0.010310867,0.005781562,0.012463687,-0.014238537,0.010856276,-0.011703872,-0.010900159,0.014408606,0.013509007,0.007576166,0.0015995305,0.00020924502,0.0033167154,0.010714028,-0.01392146,-0.004761465,-0.006342035,0.006237026,-0.0025703677,-0.0055816607,-0.00039843656,-0.008628181,0.00020391686,0.014157369,0.009023626,-0.027566403,0.0012882871,-0.025122032,-0.0120576965,0.008658056,0.0036257622,-0.0023289572,-0.0057407147,-0.009423251,0.027307963,-0.0059725516,-0.016383018,-0.0046793786,0.011457934,-0.01412833,0.011700909,0.0017412963,0.008274687,0.012571959,0.011204017,0.013880526,0.0122068245,0.012686556,0.014147608,0.009672663,0.008902533,-0.009271898,-0.005566661,-0.007604335,-0.0075769294,0.023443723,-0.0038134549,-0.013934355,-0.014569198,-0.00818267,-0.0050306525,-0.010634746,-0.008377243,0.0070681423,-0.009804117,0.0056430544,0.009584251,-0.0052258405,0.0017929381,0.012061272,-0.01527159,0.007755258,-0.008607799,-0.008211156,0.011666017,0.012482103,0.008386598,0.0017133052,0.0033105265,0.0051427446,0.009030273,-0.0070458483,-0.0068589337,-0.002620748,0.008313058,-0.0071250284,-0.005868823
r_a_serial,-0.005162565,0.007540437,0.002503317,0.009597214,0.00072445686,0.008129559,0.002759165,0.0026464476,-0.008351835,-0.009342994,-0.006520282,0.0012706929,-0.00073486636,-0.0019100315,-0.0007558273,0.00544657,-0.0037191745,-0.0021098782,-0.0022814285,-0.0034448097,-0.0010210493,0.0027311072,0.0033027173,0.007068459,0.008736611,0.0013675813,-0.003706197,-0.00089638564,-0.004353601,-0.00062809756,-0.0013878958,0.0004016671,0.0020584564,0.0034869693,0.0018935316,-0.0005721256,-0.018073745,-0.011994476,-0.0054661827,0.0037078084,0.0024116158,-0.0034302264,-0.0148977395,0.0024550825,0.0066038305,0.0060401745,0.0033711032,0.003955308,0.0009049512,0.0055721574,-0.0075741336,0.0012743184,-0.0015076991,-0.0027527963,-0.004907591,-0.0030569886,0.009068973,0.0029755256,0.020383043,0.0062641758,0.0018020344,0.0055511505,-0.00034088513,0.0055048997,0.0035697527,-0.008630366,-0.0035787257,-0.004517078,0.0145493895,0.012774227,-0.0009600194,0.008261597,0.0130689135,-0.007047938,0.004007865,0.002435942,-0.009410771,-0.0038391547,-0.009822729,0.005399465,0.0065105585,-0.0052693356,0.0034574908,0.009329335,0.00545393,0.009833571,0.009575283,-0.0009055231,0.005922021,-0.0062121185,0.0058128242,0.0088525135,0.004208547,0.0029297785,0.0053952085,0.00035316966,0.0017263285,0.002822384,0.013303917,0.012723509,0.0037532935,0.003194281,-0.009103918,-0.013023066,-0.0051851547,-0.00010924891,-0.0017389762,0.00041004317,-0.004458489,-0.00551653,0.0008738781,0.0089401575,0.0009914917,0.0028652728,0.005194799,0.00054853654,0.0074979477,-0.004499884,0.00040484517,-0.0028558634,-0.0044205263,-0.0022226223,-0.0011938668,0.003201775,0.0042338804,0.017169343,0.005593917,0.0017729828,0.0076126023,0.0056727375,0.0035005682,0.005040231,-0.0059879557,0.0010472455
fred_ff_serial,0.0005905766,0.016680555,0.0056043817,0.0065609934,0.0031054663,0.0011475928,0.0003391849,-0.0019214752,0.0029383246,0.001991294,0.00086497405,0.0029216292,-0.00064019085,0.0024318197,0.008391035,0.0048778397,0.0010953825,0.0013098809,0.0003258012,0.0012241176,0.0028986256,0.0048928345,0.0022678543,-0.004839929,0.0012768465,0.00045122934,-0.003853246,-0.0004539467,-0.00550026,-0.0028108587,-0.0049608764,-0.008365968,-0.00991646,0.0012677031,-0.00049561914,-0.0031224394,-0.00022276992,0.0054650367,0.002539769,0.005555136,-0.0019225656,-0.0019322422,-0.0061425576,0.014117264,0.0019471342,0.003584766,0.0020662877,0.0041219206,0.004472496,-0.0011222641,-0.0010928236,-0.006780335,0.0048465654,0.0027567823,-0.004575507,-0.008394463,0.00016788952,-0.009767693,0.0002034835,-0.009124497,0.0074078185,0.0033107728,-0.000892948,0.0113492105,-0.0053834827,0.01035979,0.0051149465,-3.7541846e-05,-0.008556327,0.0024958816,-0.0030783296,-0.007384183,0.001596255,-0.01577342,0.0037826768,-0.0003272394,-0.0065759644,-0.007099602,-0.004710645,-0.008031779,0.0051857694,0.010884411,0.0048784884,-0.01194006,-0.0011503185,-0.0018539743,0.0040881285,-0.0030219306,-0.0043445756,-0.012804595,-0.00030354346,-0.00048117834,-0.0027998644,-0.00061161,-0.0030193436,-0.0014770239,-0.0022402806,-0.0016263437,-0.00015742873,-0.0054851538,0.00038954976,-0.00013976055,-0.006346234,-0.00065863255,0.0011001369,0.0011377748,0.0035897882,-0.002900712,0.00065731176,-0.0019213529,0.0016344475,0.0007270633,0.0029000645,0.0015874774,0.0025951106,0.0047558215,-0.0013228048,-0.00063320284,-0.008534771,0.0044447114,0.00012037286,-0.0015433388,-0.0048805866,-0.0017929135,-0.008054449,-0.0032629983,-0.008453595,0.0063318606,0.0033783666,-0.00066289515,0.00758506,-0.004733573,0.010781906,0.0015269744
t3m_serial,-0.0010617656,-0.007090363,0.0010085346,0.005886262,0.0045480737,-0.03094179,-0.012363952,-0.023133345,-0.0076590106,-0.004038097,-0.002426896,-0.0121905515,-0.011643904,0.003211559,-0.0048396788,-0.0024358374,0.009882056,-0.0029148194,-0.0031954432,-0.0070721456,-0.003117606,-0.0063081216,-0.011538208,0.010059511,0.0058042184,0.009427321,0.009152773,0.0070537813,0.0047993623,0.0024396763,-0.00042297784,-0.0060550384,-0.0013671155,0.002438554,0.002417644,0.010826727,-0.002593124,-0.0031117466,-0.007831734,-0.002875846,2.2931228e-05,-0.010514124,-0.0069960486,0.014541463,-0.0070681064,0.011140452,0.0012283718,-0.0034010103,0.0027733569,0.0020847074,-0.0068878205,0.0135195665,-0.0044120336,-0.002214751,0.003979435,0.0020591759,0.0066417693,-0.002703815,-0.007800049,0.00019744976,0.0033861022,-0.009239511,-0.006838825,-0.0048581907,-0.0014423843,-0.0016717204,0.0025606349,0.016398337,0.010818071,0.014996117,0.0081174215,0.009986882,-0.028048046,-0.009387056,-0.028235288,-0.0020370258,0.011735448,-0.0024280136,-0.0112260515,-0.0064936983,-0.0052911015,0.010034676,-0.0036913275,0.0040898616,0.0034336757,0.013918348,-0.0053548873,0.00379474,0.00319612,-0.009798457,0.008350318,0.0064909724,0.0060616997,0.007971466,0.008096918,0.0053774416,0.0036577354,0.001979817,-0.0051419134,-0.0034954515,-0.0014480664,-0.0026123768,0.016598841,4.5699184e-05,-0.011914482,-0.009255995,-0.00016392162,0.0014901254,-0.0053044436,-0.0039227223,0.009901371,0.00014732627,0.010694963,0.0037828726,0.0008198275,-0.00010516052,0.013994266,-0.0077637993,0.009949926,-0.0066558328,-0.0020163837,0.0047746096,0.0021720876,0.007764336,-0.0022416029,-0.009439056,0.002003635,0.0007214296,-0.0024444216,-0.008905654,-0.0008106432,0.0023118022,-0.0038100844,0.0012389201
t6m_serial,-0.0014073941,0.0034367454,0.0043236664,-0.00087118446,-0.0013765219,-0.017136235,-0.013610005,-0.014915241,-0.007403995,-0.0017558584,-0.0044756997,-0.019761704,-0.0076267337,0.0074307756,-0.008742873,0.00077416457,0.011633129,-0.0021163144,-0.0036278393,-0.0053989016,-0.0064439056,-0.009862472,-0.008383137,0.002055548,0.00070605625,0.0027253036,-0.0027086793,-0.00030344602,0.0037353237,0.006087049,0.004303796,0.0008316501,-0.0032277706,-0.00280093,-0.0036038845,0.0018735406,0.0018642503,0.0054290453,-0.0063106203,-0.0012832498,-0.0007684488,-0.001844586,-0.0032916015,0.002718262,-0.0068151974,0.0042767185,-0.00075310597,-0.0071349414,-0.000584795,-0.0043445844,0.0005640011,-0.0007771448,-0.0024025384,-0.009375394,0.0053621936,0.0072489865,-0.0031660162,0.00085779314,0.006234649,-0.0013073791,0.009064143,-0.01384531,-0.00040271267,0.0055929683,0.00096432166,0.0062117027,0.0023424942,-0.0020739625,-0.0147322705,0.002144528,-0.0009984345,-0.0025601517,-0.0024714284,-0.013270148,-0.0032498923,-0.01679853,-0.0047210306,-0.0102327615,-0.011317522,-0.0019010496,-0.009291514,0.020790724,-0.012404892,-0.010195064,0.014713469,0.012262114,-0.010171261,-0.010719372,-0.01533533,-0.0020700458,-0.0012167875,-0.0022396548,-6.113146e-05,0.0016881155,0.0016472462,0.0023505432,0.0021550506,0.0020927251,-0.005982578,-0.0066747232,0.0053900755,0.0040646885,0.008216919,-0.0006072623,-0.008649948,0.0011345419,0.003175736,0.0039075045,-0.0037467172,0.00025768933,0.00024043908,-0.010726155,0.004307979,0.0003996109,-0.00687268,-0.0018570733,0.004947645,-0.0019315749,-0.00015808945,0.0057527055,-0.0054507367,0.0041548,0.0054850453,0.0018933332,0.0010044618,0.011649877,0.002202704,0.00387247,-0.009200816,-0.002394651,0.0049863663,0.0029808846,-2.4333014e-05,0.0052448194
t2y_serial,-0.00086423743,-0.013226697,0.0019708835,0.012515428,0.017254006,-0.013846505,0.002094612,-0.010056756,0.00031288498,0.0070568016,0.00081414013,-0.005236095,-0.00045028498,0.0035990574,0.0076876106,-0.002726134,9.119918e-05,-0.0005351554,-0.001997427,-0.0029130208,0.0006050195,-0.0013151396,-0.0065438002,0.0057529127,0.005180669,0.009353658,0.006200319,0.0013141223,0.002833937,0.0042341114,0.002826335,-0.0060795746,-0.000419493,0.00033625885,0.0012462813,0.0107812565,-0.010131889,-0.010153207,-0.00087873975,7.9323305e-05,0.0016525978,-0.0063262917,-0.003488941,0.0023946264,-0.0064437888,0.007122224,0.0056644366,-0.0046744673,0.00936883,0.007900222,-0.010645666,0.003817398,-0.00526934,-0.004966586,-0.0035264431,-0.0023428388,0.0043521244,-0.0019139164,-0.0045926417,-0.002884546,-0.009714476,-0.004152233,-0.003121228,0.004465885,-0.00071823644,-0.0029536455,0.003511715,0.010761106,0.008237181,0.008256383,0.00103436,0.016482284,-0.01138628,-0.0094715385,-0.019220315,0.00020475849,0.013917039,0.0021641771,0.0031359356,-0.010753292,-0.008719414,0.016362134,0.009743242,-0.0016312402,-0.007486422,0.0026689155,-0.010755672,0.0038155469,0.008650209,-0.012130563,0.0046299878,0.000991331,0.00448325,0.0046290327,0.000118473574,0.0016997802,0.0020876136,0.0005882264,-0.007549175,-0.0014777292,-0.0059733544,-0.006549918,0.013806027,-0.008028496,-0.002307507,-0.005431188,0.0016437859,0.00318114,-0.0018191064,-0.0038657486,0.001111854,-0.0018570039,0.0040059946,0.005848568,0.00018277636,0.0070203133,0.009187059,-0.0046235053,0.00035381407,-0.0060240123,-0.002921771,-0.0043373057,-0.003470372,0.0038098253,-0.0040700054,-0.006417283,-0.0031968602,-0.009896407,-0.00039589655,-0.01047671,0.005220416,-0.0029823107,-0.0062895413,0.0006153035
